gene_id	transcript_id	HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EKVX_LUNG	HOP62_LUNG	HOP92_LUNG	NCIH226_LUNG	NCIH23_LUNG	NCIH322_LUNG	NCIH460_LUNG	NCIH522_LUNG	HCT116_LARGE_INTESTINE	HCT15_LARGE_INTESTINE	HT29_LARGE_INTESTINE	KM12_LARGE_INTESTINE	SW620_LARGE_INTESTINE	SF268_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	SF539_CENTRAL_NERVOUS_SYSTEM	SNB75_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	LOXIMVI_SKIN	MALME3M_SKIN	MDAMB435S_SKIN	SKMEL24_SKIN	SKMEL28_SKIN	SKMEL5_SKIN	UACC62_SKIN	IGROV1_OVARY	NIHOVCAR3_OVARY	OVCAR4_OVARY	OVCAR8_OVARY	SKOV3_OVARY	X786O_KIDNEY	ACHN_KIDNEY	UO31_KIDNEY	PC3_PROSTATE	MCF7_BREAST	MDAMB231_BREAST	MDAMB468_BREAST	BT549_BREAST	T47D_BREAST
ENSG00000122863.5	ENST00000373115.4	0.11	2.87	0.03	0.09	46.24	6.78	17.99	15.37	3.78	13.87	8	6.99	9.2	5.66	1.31	0.66	0.34	13.79	19.76	14.32	29.76	63.75	4.23	8.95	21.24	17.11	6.97	1.19	6.45	18.53	5.29	9.5	25.77	29.81	29.74	22.33	18.8	4.95	0.12	17.71	11.19	40.31	0.88
ENSG00000123989.9	ENST00000243776.6	1.41	21.11	16.1	6.42	29.4	30.93	123.87	43.93	14.95	30.47	26	13.37	112.11	33.61	9.99	11.58	37.1	60.86	68.32	94.2	118.94	75.04	19.77	91.31	82.84	266.6	67.93	40.77	130.55	19.23	25.2	28.62	9.69	17.12	62.13	49.53	36.43	31.88	99.25	27.04	36.54	27.1	10.69
ENSG00000123989.9	ENST00000535926.1	0	3.77	1.83	0.6	7.37	3	3.42	5.65	0.9	1.68	2.58	0	34.87	5.98	1.02	0.46	1.84	6.5	7.09	4.29	16.04	13.55	0.73	1.7	5.09	1.5	1.17	0.9	1.01	0.56	1.29	1.14	1.25	4.86	3.35	7.35	0.16	2.03	21.21	0.29	1.77	0	3.12
ENSG00000124302.8	ENST00000262622.4	0	0	0.03	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124302.8	ENST00000434302.1	0	0	2.24	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0.01	0	0	0	0	0.03	0	0	0.13	0	0.05	0	0	0	0	0.22	0	0.01	0.01	0.06
ENSG00000124302.8	ENST00000438847.3	0	0.02	9.94	0.02	0	0.01	0	0.06	0.97	0.05	0.04	0.72	0	0	0	0	0	0.03	0.01	0.02	2.96	0	0	0.62	0.01	0.03	0.02	0.68	0.01	0	0	0	0	0	0	0	0.01	0	1.47	0	0.08	0	0.21
ENSG00000124357.8	ENST00000244204.6	5.14	9.86	12.04	21.01	19.33	27.54	33.21	23.9	17.66	23.07	12.65	24.81	12.58	20.49	9.84	12.75	12.13	77.35	39.23	45.87	66.58	35.05	18.04	47.08	32.61	44.91	57.76	40.24	22.68	24.65	23.12	41.3	29.7	47.24	24.35	14.3	29.78	31.76	58.57	28.47	53.51	29.09	27.61
ENSG00000124357.8	ENST00000455662.2	0.41	0.98	1.01	3.28	2.99	4.08	2.29	2.84	2.56	4.65	2.31	3.34	1.43	1.53	1.95	0.69	2.5	6.48	5.6	4.47	5.27	5.8	2.53	3.13	3.07	2.69	6.19	7.16	2.07	2.63	1.85	3.88	2.59	5.09	2.92	2.37	2.75	1.99	5.41	2.06	4.95	0.92	2.35
ENSG00000124786.8	ENST00000379660.4	5.11	13.03	4.45	18.16	9.89	10.91	4.88	6.94	6.64	5.82	3.65	7.24	6.79	8.38	5.57	4.03	4.32	6.31	12.65	19.81	18.43	14.39	7.57	17.24	7.3	8.28	9.78	10.99	7.37	15.34	9.88	17.14	5.98	14.63	14.42	15.2	16.26	8	6.74	12.22	16.06	13.94	4.02
ENSG00000125430.4	ENST00000360954.2	0.44	3.23	0.01	28.53	0.1	0.07	0.25	0.52	0.13	0.23	2.57	0.02	0.81	1.32	0	2.7	0.5	2.19	1.8	5.4	0.82	21.89	8.46	0.08	0	0.27	0.08	0.01	1.33	0.02	0.01	0.04	3.5	0.27	0.01	3.24	0.18	0.01	0.65	3.13	0.26	0.56	0.28
ENSG00000126091.15	ENST00000262915.3	0.1	0.19	0.14	0	0.71	0	0.45	0.02	0.05	0	0	0.21	0	0.12	0	0	0	0.16	0.25	0.46	0.22	0	0.39	0	0	0	0	0	0	0	0	0	0	0.17	0.24	0.06	0	0	0.01	0.59	0.15	0	0
ENSG00000126091.15	ENST00000330208.2	1.13	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06
ENSG00000126091.15	ENST00000335430.6	0	0	0.17	0	0.14	0.12	0.17	0	0.31	0	0.1	0.46	0.16	0	0	0	0	0.09	0.1	0	0.19	0	0	0.1	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126091.15	ENST00000347631.2	0	0.27	0	0	0.34	0.56	0.72	0.16	0.18	0	0.07	0.87	0	0	0	0	0	0	0.58	0.29	0	0.56	0	0.67	0	0.53	0.33	0	0	0	0	0	0	0.17	0.06	0.18	0.45	0	0.21	0.77	0.11	0	0.2
ENSG00000126091.15	ENST00000351035.3	0	0	0	0	0.29	0.18	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0.06	0	0.03	0.1	0	0	0.09	0.24	0.13	0.08	0	0	0.32	0	0.56	0	0	0.09	0	0.34	0
ENSG00000126091.15	ENST00000353126.3	0.38	0	0	0	0.39	0.25	0	0.34	0	0.2	0	0.09	0.04	0	0	0	0	0.49	0.36	0.45	0.45	0.17	0.55	0.16	0	0.64	0	0	0	0.23	0	0	0.21	0.13	0.29	0.05	0	0.36	0	0	0	0.16	0
ENSG00000126091.15	ENST00000361392.4	0.74	10.36	2.71	8.6	9.13	6.94	10.56	4.4	3.08	1.8	1.54	13.01	0.28	1.55	0.92	0.56	2.38	9.36	4.89	7.42	9.97	9.01	2.4	7.9	4.4	10.7	6.78	1.38	1.79	2.18	2.33	1.92	4.63	6.3	6.11	3.18	7.03	1.97	1.4	8.21	9.3	8.61	1.94
ENSG00000126091.15	ENST00000361400.4	0	1.15	0.17	0.66	1.12	1.14	1.89	0.54	0.43	0	0.12	0.22	0	0	0	0.1	0.33	1.78	0.67	0.77	2.32	1.72	0.75	0.34	1.86	0.59	1.29	0.16	0.11	0	0.32	0.56	0.18	0.52	1.38	1.05	0.77	0.33	0.16	2.35	3.68	0.77	0
ENSG00000126091.15	ENST00000361812.4	0	0	0.19	0.5	0.77	0	0	0.34	0.04	0.05	0.15	0.11	0	0	0.17	0	0	0.87	0.02	0.2	0.39	0.34	0	0.57	0.6	0.44	0	0.2	0	0.28	0	0.12	0.21	0.04	0.67	0	0.09	0	0.33	1.38	0	0.86	0.05
ENSG00000126091.15	ENST00000372362.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126091.15	ENST00000372365.1	0	0.36	0	0.48	0.61	0	0	0.18	0	0	0	0	0	0	0	0	0	0.12	0	0	0.38	0	0	0	0	0.14	0	0	0	0	0	0.16	0	0	0	0.18	0	0	0	0	0	0	0.14
ENSG00000126091.15	ENST00000372366.1	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0.37	0	0	0
ENSG00000126091.15	ENST00000372367.1	0	0	0	0	0	0.56	0.24	0	0	0	0	0	0.1	0	0.14	0	0.06	0	0	0	0	0.35	0	0.11	0.09	0	0	0	0	0	0.09	0	0	0.09	0	0	0	0	0	0	0	0.6	0
ENSG00000126091.15	ENST00000372369.1	0.04	0.11	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0.22	0	0	0	0.11	0	0.12	0	0	0	0	0	0	0	0	0	0	0.17	0	0.14	0	0	0.14	0	0	0.11	0
ENSG00000126091.15	ENST00000372372.2	0	0.12	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.09	0	0	0	0.2	0	0	0.07	0	0.07	0.05	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0
ENSG00000126091.15	ENST00000372374.2	0	0	0	0	0.08	0.1	0.07	0	0.07	0	0	0	0	0	0	0	0	0	0.08	0.09	0	0	0.07	0	0	0.29	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0.31	0.06	0
ENSG00000126091.15	ENST00000528371.1	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0
ENSG00000126091.15	ENST00000531451.1	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126091.15	ENST00000531816.1	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33
ENSG00000126091.15	ENST00000531993.1	0	0	0	0.14	0.13	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0.35	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0.91	0
ENSG00000126091.15	ENST00000545417.1	0	0	0.15	0	0.28	0.18	0.48	0	0	0.22	0	0	0	0	0	0	0	0.51	0.08	0	0.51	0.09	0.38	0	0	0.17	0.04	0.14	0.21	0	0	0.24	0.15	0	0	0	0	0.34	0.03	0.06	0.69	0	0
ENSG00000127415.8	ENST00000247933.4	0.19	0.16	0.05	1.25	2.06	3.2	1.44	2.98	0.04	0.82	0.36	2.97	0.17	0.05	1.96	0.23	0.39	0.77	1.54	3.93	2.9	13.88	1.58	1.45	0.07	0.71	2.88	1.02	0.33	0.25	4	3.19	0.76	1.57	0.38	1.09	1.74	0.95	3.08	2.25	2.04	0.17	0.62
ENSG00000127415.8	ENST00000514224.1	0.6	2.42	0.25	0.08	0.18	1.5	0.35	0.44	0.29	0.86	0.21	3.81	0.4	0.65	1.35	3.53	0.59	0.14	1.24	0.43	0.37	2.42	0.6	1.61	0.43	0.62	0.78	0.66	1.46	0.16	0.6	0.7	0.22	1.36	0.11	2.21	0.11	0.46	2.48	1.22	0.44	0.11	3.96
ENSG00000127526.9	ENST00000595753.1	5.87	12.69	11.44	9.13	11.74	8.34	12.05	16.49	8.3	12.04	6.62	14.56	20.59	14.65	7.53	5.17	9.19	15.47	22.57	19.19	19.16	16.49	12.54	8.72	12.46	17.44	14.94	8.61	8.53	12.47	9.32	17.93	10	16.2	13.77	11.86	14.82	16.4	18.53	17.28	23.45	13.54	12.26
ENSG00000128242.8	ENST00000338911.5	0	0	0	0	0.83	0	0	0.16	0	0.23	0	0.39	0	0	0.23	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.39	0.15	0	0	0	1.5	0	0	0	0	0	0	0
ENSG00000128242.8	ENST00000401975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0
ENSG00000128242.8	ENST00000402321.1	0	0	0	0	0	0.32	0	0.45	0	0	0	0	0	0	0.27	0.05	0.08	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.23	5.31	2.96	0.09	0	0	0	0.09	0	0.15
ENSG00000128242.8	ENST00000402369.1	0	0	0	0	10.53	0	0	12.17	0	0	0	0.45	0	0.19	1.7	0.17	4.43	0	0	0	0	0	0	17.71	0	0	0	0	0	0.23	0	2.09	0	0.82	0	9.33	4.96	0	0	0	0	0	0
ENSG00000128242.8	ENST00000406361.1	0	0	0	0.07	1.52	0	0	3.21	0	0.01	0	0.53	0	0	0.2	0.17	0.15	0	0	0	0	0	0	2.09	0	0	0	0	0	0	0.32	0.38	0	0.35	0	1.81	0.66	0	0	0	0	0	0
ENSG00000128242.8	ENST00000406955.1	0	1.36	0	1.33	2.25	0.12	0.09	8.03	0	0	0	0	0.22	0	0.17	0.06	0	0.02	0	0.05	0	0	0.03	1.53	0	0	0.03	0.23	0	1.02	2.49	0	0	1.55	79.63	6	3.38	0.04	0.02	0	0.09	0	0.14
ENSG00000128268.11	ENST00000341184.6	2.09	2.79	0.43	0.06	0.12	4.36	0.01	0.36	0.56	0.1	0.03	5.21	0.03	0	1.57	0.06	2.68	0.17	0.08	0.11	0.05	0.02	0.02	0.41	0.05	0.02	0.07	0.8	0.24	6.25	9.17	4.88	0.02	11.13	0.02	0.03	0.14	0.01	0.03	0.05	0.09	0.05	0.22
ENSG00000128274.11	ENST00000249005.2	0	0	0.46	0	10.62	5.98	6.31	2.24	1.01	8.73	3.51	2.28	2.8	0.84	6.83	1.23	0.11	1.76	1.12	3.46	10.46	3.37	0.02	6.35	0	0.1	4.26	0.28	0.51	14.69	0	7.87	3.41	10.51	1.74	6.27	8.85	0	17.82	7.04	1.01	10.38	4.65
ENSG00000128274.11	ENST00000381278.3	0.06	0	0	0.03	0.64	0.88	1.17	0.82	0.64	0.4	0.17	0.56	2.93	0	1.27	0.55	0	0.28	0.42	0.43	0.72	0.43	0	0.47	0	0	0	0	0	5.22	0.72	1.09	0	2.63	1.9	1	0	0.19	2.45	1.12	0.27	2.17	0.31
ENSG00000128274.11	ENST00000401850.1	0	0.03	0	0	0.78	0.16	0.44	0.17	0.14	0.31	0.09	0.12	0.55	0.06	0.22	0.09	0	0.13	0.03	0.22	0.4	0.11	0	0.08	0	0	0.04	0.03	0	1.06	0	0.32	0.11	0.66	0.14	0.29	0.11	0	0.72	0.45	0.13	0.18	0.15
ENSG00000128294.11	ENST00000338754.4	2.31	37.43	21.53	7.95	13.04	12.85	34.02	4.44	7.64	2.06	4.99	10.83	7.65	8.64	4.4	7	8.13	16.67	13.88	52.51	26.6	11.3	7.15	12.84	24.94	4.86	15.04	12.6	9.39	4.6	7.86	11.55	9.31	13.9	30.49	7.01	11.44	4.69	2.76	23.34	16.46	6.45	6.08
ENSG00000128294.11	ENST00000398110.2	1.33	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.09	0	0	0.12	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38
ENSG00000128294.11	ENST00000403880.1	0	0	0	0	0.06	0	0.04	0.06	0.08	0	0	0	0	0.07	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0.01	0.28	0.15	0	0	0	0.1	0.11	0	0
ENSG00000129562.6	ENST00000250498.4	185.32	182.01	149.4	131.5	428.89	315.3	538.14	261.58	279.63	415.08	313.4	186.83	247.4	334.63	155.38	249.06	202.99	209.76	265.99	310.86	353.2	245.79	296.98	326.03	299.42	386.8	211.58	253.05	441.83	243.37	177.49	211.38	365.09	313.91	277.1	231.79	277.28	320.94	327.83	226.24	181.52	276.15	180.8
ENSG00000130035.2	ENST00000252318.2	0.05	0.02	0	0.25	0	0	0.02	0.01	0.04	0.01	0	0	0	0	0.88	0.14	0	0	0	0	0	0	0	0	0.06	0.05	0	0	0	0.01	0	0	0	0.05	0	0	0	0	0	0	0	0.01	0
ENSG00000130383.6	ENST00000252675.5	0	0.13	0.2	0.86	0.16	0.28	0.12	0.71	0.09	0.15	0.35	0.3	0.45	0.8	0.05	0.31	0.3	0.44	0.23	0	0.26	1.54	0.12	0	0.08	0.48	0.1	0.32	0	0.26	0.31	0.8	0.23	0.67	0	0	0.7	0.07	0.13	0	0.17	0.07	0
ENSG00000130714.11	ENST00000341012.7	3.35	4.46	5.32	0.96	5.74	4.24	4.54	5.3	2.13	2.43	4.87	8.02	1.89	4.43	1.37	2.52	2.19	6.43	3.96	4.41	7.95	6.77	2.29	1.57	1.53	5.33	2.81	4.57	1.82	6.21	4.56	2.17	9.12	5.98	7.35	2.91	2.46	3.43	4	9.07	2.88	11.77	11.33
ENSG00000130714.11	ENST00000372228.3	2.19	0.89	3.96	2.63	2.18	3.55	0.63	1.19	0.88	0.91	1.78	2.72	0.21	0.78	2.05	0.53	1.62	2.19	2.86	1.2	3.93	3.77	1.98	0.95	0.75	1.37	1.68	3.22	1.22	1.09	2.78	0.59	1.5	3.04	1.13	0.87	1.92	1.03	1.96	1.51	2.11	1.7	3.63
ENSG00000130714.11	ENST00000402686.3	0	4.86	3.66	5.01	5.47	3.23	4.07	3.85	3.28	2.76	1.18	2.59	2.69	4.16	1.84	1.61	1.02	6.87	4.49	6.93	6.23	8.08	1.84	3.79	1.9	4.09	3.36	2.7	0.12	3.91	5.15	3	4.59	3.68	9.33	2.33	4.13	2.42	5.73	7.15	5.03	10.81	11.14
ENSG00000130714.11	ENST00000404875.2	1.94	0.68	0.41	0.02	0.21	0	0.79	0.6	0.27	0	0.76	1.02	0.42	0	0.26	1.86	0.77	0.44	0.42	0.36	1.01	2.26	0.27	0.59	0	0	0.71	0.28	0.26	0.75	4.26	0.39	3.08	0.49	1.45	1.15	1.32	0.52	2.04	1.47	0.29	1.17	0.67
ENSG00000130714.11	ENST00000423007.1	0.29	0.37	1.17	0	0.19	0.37	0.59	0.43	0.91	0.37	0.44	0.67	0.18	0.53	0.36	0.32	0.6	1.04	0.64	0.62	0.26	0.57	0.31	0.68	0.22	0.53	0.61	0.69	0.63	0.54	0.9	0.29	0.48	0.21	0	0.31	0	0.24	0.59	0.99	0.85	0.51	1.63
ENSG00000130958.7	ENST00000253270.7	0.09	16.7	0.04	4.35	9.07	11.23	23.83	10.25	4.03	12.71	5.67	13.58	21.23	14.19	20.21	8.04	17.9	7.9	5.65	15.7	26.57	29.54	10.49	14.39	26.07	12.36	13.26	17.69	8.62	10.81	16.98	6.84	7.55	8.37	19.21	19.09	27.3	9.07	9.62	12.66	14.49	11.06	5.45
ENSG00000130958.7	ENST00000375259.4	0	0	0	0	0	0.18	0.51	0.1	0.32	0	0.16	0	0.7	0.36	0.16	0.35	0.47	0.21	0.08	0.57	0.83	0.62	0	1	1.2	0.17	0	0.38	0	0.45	0.1	0.15	0	0	0.4	0	0.3	0	0.08	0	0.24	0.22	0
ENSG00000131386.13	ENST00000339732.5	0	0	0.44	0	0.02	0.76	0.3	0.12	0.07	0.01	0.01	0	0.01	0.01	0	0	0.01	0.02	0.11	0.4	1.26	0.02	0	0.09	0.06	0.95	0.04	0.04	0.02	0.01	0	0.01	0	0	0	0	0.04	0	0	0	0.06	0.01	0
ENSG00000131446.11	ENST00000307826.4	15.02	25.44	20.78	29.66	45.07	51.28	46.14	60.3	32.96	47.66	28.32	27.99	20.69	35.68	27.45	14.11	18.97	116.55	58.77	175.68	79.87	32.61	35.25	45.46	33.58	100.43	100.48	26.59	23.74	30.98	35.72	71.64	49.42	70.42	57.01	15.92	45.81	45.6	45.08	67.93	59.85	97.65	33.37
ENSG00000131446.11	ENST00000333055.3	2.44	5.61	1.02	0	0	3.31	0	0.62	2.29	0	1.72	1.66	2.52	0	3.28	0.29	3.74	2.15	0.68	1.85	0.57	0	1.7	1.33	3.12	5.64	3.91	2.42	1.69	0	1.48	4.17	1.31	1.9	0.59	0	0	1.27	0.15	0.85	2.44	2.61	4.4
ENSG00000131446.11	ENST00000393340.3	0.09	0	1.05	0.21	0.27	0	0	0	0.01	0.28	0	0	0	0.16	0.65	0.79	0.78	0.12	0	0	0	0.35	0.12	0.08	0	0	0.27	0.35	0	0.27	0	0	0	0	0	0.04	0	0.12	0.19	0	0	0.14	0
ENSG00000131446.11	ENST00000427865.2	0.89	0.87	3.77	6.96	0.05	1.76	1.18	0	0.05	0.12	0.02	0.28	0	0	0.12	0.05	0.31	0.03	0	31.17	0.29	0.03	2.23	13.33	0.13	14.3	30.56	0.89	0.11	0	0	0.03	3.84	0	0	0.03	0	0.03	0.05	0.15	0.16	0.1	0.05
ENSG00000131446.11	ENST00000446023.2	1.41	4.81	4.95	7.81	11.21	4.66	4.34	3.53	3.22	6.57	3.92	12.94	5.38	6.38	6.71	4.9	5.58	7.3	6.13	13.92	6.47	10.33	8.72	4.19	12.87	5.06	13.85	3.26	3.69	6.56	8.07	6.52	7.35	3.99	3.36	4.62	6.48	7.37	7.07	4.12	9.06	7.08	2.29
ENSG00000131459.8	ENST00000253778.8	0	0.02	0.27	0.04	10.16	27.51	36.56	12.79	0.37	0.34	3.87	2.84	6.77	0.44	0.03	0.1	0.08	7.26	21.88	3.3	13.4	19.68	24.24	5.48	0.34	1.12	0.97	0.87	10.21	0.28	0.14	0.67	2.35	3.75	2.36	0.04	5.87	1.51	0.69	11.12	2.41	18.32	1.08
ENSG00000131873.5	ENST00000254190.3	13.77	6.86	13.96	138.52	16.24	19.88	8.72	11.99	6.05	22.39	7.65	9.49	19.27	15.95	5.62	6.11	3.07	19.25	18.67	41.46	33.96	19.73	17.86	28.97	17.37	35.19	21.14	17.09	23.48	13.15	6.16	8.33	8.94	26.17	21.43	8.98	9.09	6.69	13.45	13.2	7.92	24.97	10.22
ENSG00000133103.12	ENST00000416691.1	0.01	0.01	0	0.09	0.21	0.07	0.06	0.03	0.04	0.06	0.12	0.06	0.09	0.02	0.08	0.07	0.03	0.07	0.11	0.11	0.08	0.04	0.06	0.04	0.04	0.18	0.03	0.11	0.01	0.11	0.03	0.04	0	0.07	0.05	0.07	0.15	0.02	0.2	0.02	0.17	0.19	0.04
ENSG00000133103.12	ENST00000455146.3	3.35	10.82	3.88	21.86	10.85	6.21	6.93	8.69	3.63	7.8	5.18	10.26	8.29	15.92	10.13	8.75	5.02	9.38	12.68	9.33	8.89	7.84	6.99	10.13	11.12	18.44	9.8	9.48	6.69	9.02	4.79	6.11	6.61	9.18	14.19	7.37	10.49	7.34	11.13	4.88	7.24	6.6	9.73
ENSG00000133424.16	ENST00000354992.2	0	0.09	0.73	0.03	1.4	0.32	0.07	0.2	0	0.69	0.3	0.64	0.18	2.04	1.47	0.28	0.18	0.24	0.21	0.96	9.33	3.73	0.02	5.7	1.9	9.69	4.79	4.76	1.92	0	0.18	0.03	0.01	0.78	2.23	0.05	0.47	0.03	3.67	0	0	0.49	5.69
ENSG00000133424.16	ENST00000397394.2	0	0.08	2.19	0	2.79	1.22	0.06	2.96	0	1.62	0.08	1.26	0.01	2.83	3.87	1.04	0.55	2.5	0.18	2.69	23.28	6.27	0	12.14	2.87	18.32	10.85	3.59	4.33	0.06	0.41	0.11	0	1.02	3.6	0.25	1.76	0.03	4.45	0	0	0.29	8.75
ENSG00000133424.16	ENST00000402320.1	0.03	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.05	0	0
ENSG00000134910.8	ENST00000392708.4	6.59	12.44	13.69	6.13	11.14	16.22	7.93	15.65	4.17	12.69	15.04	9.74	11.03	12.78	17.79	8.56	17.29	14	28.59	11.23	13.93	24.03	12.16	7.12	7.62	21.7	5.79	8.48	6.13	9.75	6.9	12.86	8.31	7.88	15.58	10.07	13.37	20.98	7.89	28.32	14.42	29.48	26.64
ENSG00000134910.8	ENST00000529196.1	0.89	6.8	9.95	7.9	7.71	14.16	7.9	10.51	4.47	23.82	4.9	5.3	15.44	34.58	15.36	4.76	8.47	11.27	18.96	15.88	14.41	7.79	9.06	6.22	3.05	23.23	7.7	4.79	17.77	17.38	3.94	8.34	5.54	12.48	14.76	7.79	20.61	10.21	5.5	26.45	27.12	35.6	8.88
ENSG00000134910.8	ENST00000531491.1	30.97	91.56	88.68	58.46	48.6	106.62	51.37	64.07	34.87	120.9	53.95	72.28	74.45	118.97	75.13	43.05	50.34	97.84	122.69	123.97	113.53	110.5	66.04	44.75	42.9	178.11	45.96	32.29	69.85	94.31	51.15	107.02	71.16	97.7	84	64.85	83.71	100.83	42.37	124.42	109.37	168.13	150
ENSG00000135226.12	ENST00000335568.5	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135226.12	ENST00000511240.1	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0
ENSG00000135454.9	ENST00000341156.4	0.02	0.6	0	0.04	0.73	0	0	0	0.31	0.36	0	8.48	0	0	0	0.05	0	0.01	0.12	0	1.2	0.64	0.25	0	0	0	0	1.6	0	0	0.32	0	0.65	0.59	0.89	0	1.97	0	0.07	0.13	0	1.95	0
ENSG00000135454.9	ENST00000418555.2	0.06	2.11	1.51	0.16	3.84	1	1.89	0.8	3.99	8.48	8.62	1.45	2.44	0	0.05	0	0.58	6.09	11.16	3.14	5.87	2.17	0.53	2.61	0.57	0.29	0	1.95	0.1	0.46	1.18	0.43	5.4	2.15	4.11	3.28	1.41	0.63	3.14	0.16	0.07	5.27	0.69
ENSG00000135454.9	ENST00000550764.1	0	3.04	3.51	0.22	10.39	2.05	4.6	0.41	6.34	6.1	6.72	9.44	2.14	0	0.4	0	0.93	7.57	0.82	3.74	3.8	1.49	1.46	1.28	0.63	0.27	0.17	3.72	0.07	0.72	1.27	1.32	3.43	1.67	3.6	2.66	1.09	0.4	1.39	0.52	0	10.4	0.59
ENSG00000135454.9	ENST00000552350.1	0.05	0	0.24	0	0.88	0.71	1.1	0.09	1.11	0.86	4.01	3.79	0.67	0.02	0.09	0.04	0.05	1.96	12.27	0.01	2.56	2.23	0	0.2	0	0	0	0	0.13	0	0.21	0.11	1.01	0	3.52	0.73	1.18	0.79	1.57	0	0.02	4.87	0.16
ENSG00000135677.6	ENST00000258145.3	0.71	15.06	16.59	33.82	27.85	40.02	87.01	54.68	22.94	26.81	29.27	32.29	26.91	27.08	17.82	6.6	9.17	70.4	50.08	75.04	97.79	53.22	43.19	115.47	15.69	76.72	64.11	59.45	104.58	35.55	36.66	24.59	22.52	56.48	55.6	111.38	108.81	21.07	45.52	42.4	12.25	53.38	55.63
ENSG00000135677.6	ENST00000542058.1	0	0.19	0.1	0	0.06	0.36	0.39	0.59	0.04	0.08	0.29	0.22	0.07	0.43	0.08	0	0.05	0.54	0.41	1.51	1.62	0.98	0.35	0.85	0	0.88	0.87	0.37	0.32	0.26	0	0	0.11	0.71	0.21	0.79	0.37	0.09	0.33	0.54	0.31	0.31	0.25
ENSG00000135702.10	ENST00000336257.3	0	0.04	0.04	0	0.02	0.08	0	0.05	0.04	0.01	0.06	0.04	0.04	0.05	0.34	0.06	0.1	0	0.07	0	0.04	0.03	0.02	0.01	0.04	0.02	0.01	0.02	0.23	0.01	0.02	0.01	0.02	0.02	0.02	0.03	0	0.01	0.04	0	0.03	0.02	0.02
